"tcg","editionCode","editionName","cardCode","cardName","cardNumber","rarity","tags","imageUrl","condition","quantity","referencePrice","marginMultiplier"
"YUGIOH","RA05","Rarity Collection 5","686838","Bystial Saronir","RA05-EN023","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686838_200w.jpg","NM","0","5.22","1"
"YUGIOH","RA05","Rarity Collection 5","686835","Bystial Saronir (Collector's Rare)","RA05-EN023","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686835_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686836","Bystial Saronir (Platinum Secret Rare)","RA05-EN023","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686836_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686837","Bystial Saronir (Secret Rare)","RA05-EN023","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686837_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686839","Bystial Saronir (Ultimate Rare)","RA05-EN023","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686839_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686840","Bystial Saronir (Ultra Rare)","RA05-EN023","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686840_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686844","Kashtira Fenrir","RA05-EN024","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686844_200w.jpg","NM","0","4.63","1"
"YUGIOH","RA05","Rarity Collection 5","686841","Kashtira Fenrir (Collector's Rare)","RA05-EN024","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686841_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686842","Kashtira Fenrir (Platinum Secret Rare)","RA05-EN024","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686842_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686843","Kashtira Fenrir (Secret Rare)","RA05-EN024","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686843_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686845","Kashtira Fenrir (Ultimate Rare)","RA05-EN024","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686845_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686846","Kashtira Fenrir (Ultra Rare)","RA05-EN024","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686846_200w.jpg","NM","0","4.92","1"
"YUGIOH","RA05","Rarity Collection 5","686850","Kashtira Unicorn","RA05-EN025","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686850_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686847","Kashtira Unicorn (Collector's Rare)","RA05-EN025","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686847_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686848","Kashtira Unicorn (Platinum Secret Rare)","RA05-EN025","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686848_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686849","Kashtira Unicorn (Secret Rare)","RA05-EN025","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686849_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686851","Kashtira Unicorn (Ultimate Rare)","RA05-EN025","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686851_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686852","Kashtira Unicorn (Ultra Rare)","RA05-EN025","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686852_200w.jpg","NM","0","4.92","1"
"YUGIOH","RA05","Rarity Collection 5","686856","Photon Delta Wing","RA05-EN026","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686856_200w.jpg","NM","0","8.95","1"
"YUGIOH","RA05","Rarity Collection 5","686853","Photon Delta Wing (Collector's Rare)","RA05-EN026","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686853_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686854","Photon Delta Wing (Platinum Secret Rare)","RA05-EN026","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686854_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686855","Photon Delta Wing (Secret Rare)","RA05-EN026","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686855_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686857","Photon Delta Wing (Ultimate Rare)","RA05-EN026","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686857_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686858","Photon Delta Wing (Ultra Rare)","RA05-EN026","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686858_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686862","Imsety, Glory of Horus","RA05-EN027","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686862_200w.jpg","NM","0","5.22","1"
"YUGIOH","RA05","Rarity Collection 5","686859","Imsety, Glory of Horus (Collector's Rare)","RA05-EN027","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686859_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686860","Imsety, Glory of Horus (Platinum Secret Rare)","RA05-EN027","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686860_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686861","Imsety, Glory of Horus (Secret Rare)","RA05-EN027","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686861_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686863","Imsety, Glory of Horus (Ultimate Rare)","RA05-EN027","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686863_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686864","Imsety, Glory of Horus (Ultra Rare)","RA05-EN027","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686864_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686868","Arias the Labrynth Butler","RA05-EN028","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686868_200w.jpg","NM","0","4.4","1"
"YUGIOH","RA05","Rarity Collection 5","686865","Arias the Labrynth Butler (Collector's Rare)","RA05-EN028","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686865_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686866","Arias the Labrynth Butler (Platinum Secret Rare)","RA05-EN028","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686866_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686867","Arias the Labrynth Butler (Secret Rare)","RA05-EN028","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686867_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686869","Arias the Labrynth Butler (Ultimate Rare)","RA05-EN028","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686869_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686870","Arias the Labrynth Butler (Ultra Rare)","RA05-EN028","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686870_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686874","Mementoal Tecuhtlica - Combined Creation","RA05-EN029","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686874_200w.jpg","NM","0","8.43","1"
"YUGIOH","RA05","Rarity Collection 5","686871","Mementoal Tecuhtlica - Combined Creation (Collector's Rare)","RA05-EN029","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686871_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686872","Mementoal Tecuhtlica - Combined Creation (Platinum Secret Rare)","RA05-EN029","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686872_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686873","Mementoal Tecuhtlica - Combined Creation (Secret Rare)","RA05-EN029","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686873_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686875","Mementoal Tecuhtlica - Combined Creation (Ultimate Rare)","RA05-EN029","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686875_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686876","Mementoal Tecuhtlica - Combined Creation (Ultra Rare)","RA05-EN029","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686876_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686880","Centur-Ion Primera","RA05-EN030","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686880_200w.jpg","NM","0","5.22","1"
"YUGIOH","RA05","Rarity Collection 5","686877","Centur-Ion Primera (Collector's Rare)","RA05-EN030","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686877_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686878","Centur-Ion Primera (Platinum Secret Rare)","RA05-EN030","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686878_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686879","Centur-Ion Primera (Secret Rare)","RA05-EN030","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686879_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686881","Centur-Ion Primera (Ultimate Rare)","RA05-EN030","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686881_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686882","Centur-Ion Primera (Ultra Rare)","RA05-EN030","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686882_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686886","Sacred Fire King Garunix","RA05-EN031","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686886_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686883","Sacred Fire King Garunix (Collector's Rare)","RA05-EN031","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686883_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","686884","Sacred Fire King Garunix (Platinum Secret Rare)","RA05-EN031","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686884_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686885","Sacred Fire King Garunix (Secret Rare)","RA05-EN031","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686885_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686887","Sacred Fire King Garunix (Ultimate Rare)","RA05-EN031","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686887_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","686888","Sacred Fire King Garunix (Ultra Rare)","RA05-EN031","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686888_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686892","Fire King High Avatar Kirin","RA05-EN032","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686892_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686889","Fire King High Avatar Kirin (Collector's Rare)","RA05-EN032","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686889_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686890","Fire King High Avatar Kirin (Platinum Secret Rare)","RA05-EN032","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686890_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686891","Fire King High Avatar Kirin (Secret Rare)","RA05-EN032","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686891_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686893","Fire King High Avatar Kirin (Ultimate Rare)","RA05-EN032","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686893_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686894","Fire King High Avatar Kirin (Ultra Rare)","RA05-EN032","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686894_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686898","Primite Dragon Ether Beryl","RA05-EN033","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686898_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686895","Primite Dragon Ether Beryl (Collector's Rare)","RA05-EN033","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686895_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","686896","Primite Dragon Ether Beryl (Platinum Secret Rare)","RA05-EN033","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686896_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686897","Primite Dragon Ether Beryl (Secret Rare)","RA05-EN033","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686897_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686899","Primite Dragon Ether Beryl (Ultimate Rare)","RA05-EN033","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686899_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","686900","Primite Dragon Ether Beryl (Ultra Rare)","RA05-EN033","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686900_200w.jpg","NM","0","4.9","1"
"YUGIOH","RA05","Rarity Collection 5","686904","D/D Count Surveyor","RA05-EN034","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686904_200w.jpg","NM","0","3.99","1"
"YUGIOH","RA05","Rarity Collection 5","686901","D/D Count Surveyor (Collector's Rare)","RA05-EN034","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686901_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686902","D/D Count Surveyor (Platinum Secret Rare)","RA05-EN034","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686902_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686903","D/D Count Surveyor (Secret Rare)","RA05-EN034","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686903_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686905","D/D Count Surveyor (Ultimate Rare)","RA05-EN034","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686905_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686906","D/D Count Surveyor (Ultra Rare)","RA05-EN034","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686906_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686910","Dracotail Faimena","RA05-EN035","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686910_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686907","Dracotail Faimena (Collector's Rare)","RA05-EN035","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686907_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686908","Dracotail Faimena (Platinum Secret Rare)","RA05-EN035","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686908_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686909","Dracotail Faimena (Secret Rare)","RA05-EN035","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686909_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686911","Dracotail Faimena (Ultimate Rare)","RA05-EN035","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686911_200w.jpg","NM","0","14.72","1"
"YUGIOH","RA05","Rarity Collection 5","686912","Dracotail Faimena (Ultra Rare)","RA05-EN035","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686912_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686916","Despian Quaeritis","RA05-EN036","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686916_200w.jpg","NM","0","5.22","1"
"YUGIOH","RA05","Rarity Collection 5","686913","Despian Quaeritis (Collector's Rare)","RA05-EN036","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686913_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686914","Despian Quaeritis (Platinum Secret Rare)","RA05-EN036","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686914_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686915","Despian Quaeritis (Secret Rare)","RA05-EN036","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686915_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686917","Despian Quaeritis (Ultimate Rare)","RA05-EN036","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686917_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686918","Despian Quaeritis (Ultra Rare)","RA05-EN036","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686918_200w.jpg","NM","0","4.94","1"
"YUGIOH","RA05","Rarity Collection 5","686922","Albion the Sanctifire Dragon","RA05-EN037","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686922_200w.jpg","NM","0","5.22","1"
"YUGIOH","RA05","Rarity Collection 5","686919","Albion the Sanctifire Dragon (Collector's Rare)","RA05-EN037","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686919_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686920","Albion the Sanctifire Dragon (Platinum Secret Rare)","RA05-EN037","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686920_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686921","Albion the Sanctifire Dragon (Secret Rare)","RA05-EN037","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686921_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686923","Albion the Sanctifire Dragon (Ultimate Rare)","RA05-EN037","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686923_200w.jpg","NM","0","14.72","1"
"YUGIOH","RA05","Rarity Collection 5","686924","Albion the Sanctifire Dragon (Ultra Rare)","RA05-EN037","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686924_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686928","Fiendsmith's Lacrima","RA05-EN038","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686928_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686925","Fiendsmith's Lacrima (Collector's Rare)","RA05-EN038","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686925_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686926","Fiendsmith's Lacrima (Platinum Secret Rare)","RA05-EN038","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686926_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686927","Fiendsmith's Lacrima (Secret Rare)","RA05-EN038","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686927_200w.jpg","NM","0","9.82","1"
"YUGIOH","RA05","Rarity Collection 5","686929","Fiendsmith's Lacrima (Ultimate Rare)","RA05-EN038","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686929_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686931","Fiendsmith's Lacrima (Ultra Rare)","RA05-EN038","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686931_200w.jpg","NM","0","4.92","1"
"YUGIOH","RA05","Rarity Collection 5","686935","Snake-Eyes Doomed Dragon","RA05-EN039","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686935_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686932","Snake-Eyes Doomed Dragon (Collector's Rare)","RA05-EN039","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686932_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","686933","Snake-Eyes Doomed Dragon (Platinum Secret Rare)","RA05-EN039","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686933_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686934","Snake-Eyes Doomed Dragon (Secret Rare)","RA05-EN039","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686934_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686936","Snake-Eyes Doomed Dragon (Ultimate Rare)","RA05-EN039","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686936_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","686937","Snake-Eyes Doomed Dragon (Ultra Rare)","RA05-EN039","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686937_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686941","Tatsunoko","RA05-EN040","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686941_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686938","Tatsunoko (Collector's Rare)","RA05-EN040","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686938_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","686939","Tatsunoko (Platinum Secret Rare)","RA05-EN040","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686939_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686940","Tatsunoko (Secret Rare)","RA05-EN040","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686940_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686942","Tatsunoko (Ultimate Rare)","RA05-EN040","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686942_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","686943","Tatsunoko (Ultra Rare)","RA05-EN040","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686943_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686947","Bystial Dis Pater","RA05-EN041","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686947_200w.jpg","NM","0","5.73","1"
"YUGIOH","RA05","Rarity Collection 5","686944","Bystial Dis Pater (Collector's Rare)","RA05-EN041","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686944_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686945","Bystial Dis Pater (Platinum Secret Rare)","RA05-EN041","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686945_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686946","Bystial Dis Pater (Secret Rare)","RA05-EN041","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686946_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686948","Bystial Dis Pater (Ultimate Rare)","RA05-EN041","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686948_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686949","Bystial Dis Pater (Ultra Rare)","RA05-EN041","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686949_200w.jpg","NM","0","5.06","1"
"YUGIOH","RA05","Rarity Collection 5","686953","Despian Luluwalilith","RA05-EN042","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686953_200w.jpg","NM","0","4.3","1"
"YUGIOH","RA05","Rarity Collection 5","686950","Despian Luluwalilith (Collector's Rare)","RA05-EN042","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686950_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686951","Despian Luluwalilith (Platinum Secret Rare)","RA05-EN042","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686951_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686952","Despian Luluwalilith (Secret Rare)","RA05-EN042","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686952_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686954","Despian Luluwalilith (Ultimate Rare)","RA05-EN042","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686954_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686955","Despian Luluwalilith (Ultra Rare)","RA05-EN042","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686955_200w.jpg","NM","0","4.93","1"
"YUGIOH","RA05","Rarity Collection 5","686959","Chaos Angel","RA05-EN043","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686959_200w.jpg","NM","0","6.87","1"
"YUGIOH","RA05","Rarity Collection 5","686956","Chaos Angel (Collector's Rare)","RA05-EN043","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686956_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686957","Chaos Angel (Platinum Secret Rare)","RA05-EN043","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686957_200w.jpg","NM","0","19.82","1"
"YUGIOH","RA05","Rarity Collection 5","686958","Chaos Angel (Secret Rare)","RA05-EN043","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686958_200w.jpg","NM","0","9.82","1"
"YUGIOH","RA05","Rarity Collection 5","686960","Chaos Angel (Ultimate Rare)","RA05-EN043","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686960_200w.jpg","NM","0","14.8","1"
"YUGIOH","RA05","Rarity Collection 5","686961","Chaos Angel (Ultra Rare)","RA05-EN043","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686961_200w.jpg","NM","0","5.02","1"
"YUGIOH","RA05","Rarity Collection 5","686965","Scarred Dragon Archfiend","RA05-EN044","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686965_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686962","Scarred Dragon Archfiend (Collector's Rare)","RA05-EN044","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686962_200w.jpg","NM","0","21.87","1"
